return_id,order_id,customer_id,return_date,return_reason,return_amount,return_status
RET_0324,ORD_03348,CUST_00776,2024-12-30,Damaged,323185,refund_in_process
RET_0325,ORD_03362,CUST_00780,2025-12-29,Size Issues,1059,refunded
RET_0326,ORD_03367,CUST_00781,2025-07-13,Color Mismatch,648696,refunded
RET_0327,ORD_03372,CUST_00782,2024-12-14,No Longer Required,336766,refunded
RET_0328,ORD_03400,CUST_00788,2025-10-26,Color Mismatch,128762,refund_in_process
RET_0329,ORD_03425,CUST_00793,2023-11-11,Color Mismatch,447608,refunded
RET_0330,ORD_03427,CUST_00794,2025-08-22,Bad Quality,377292,refund_in_process
RET_0331,ORD_03432,CUST_00795,2025-11-10,Damaged,273477,refund_in_process
RET_0332,ORD_03435,CUST_00795,2025-12-03,Damaged,90064,refund_in_process
RET_0333,ORD_03446,CUST_00796,2025-07-11,Damaged,10327,refund_in_process
RET_0334,ORD_03450,CUST_00797,2024-09-22,Damaged,7021,refunded
RET_0335,ORD_03464,CUST_00800,2025-12-03,Color Mismatch,190198,refunded
RET_0336,ORD_03466,CUST_00801,2024-03-25,Size Issues,7021,refunded
RET_0337,ORD_03470,CUST_00801,2025-09-12,Damaged,12338,refunded
RET_0338,ORD_03487,CUST_00806,2025-01-21,Bad Quality,455246,refunded
RET_0339,ORD_03505,CUST_00812,2025-07-28,Size Issues,33782,refunded
RET_0340,ORD_03514,CUST_00814,2025-06-27,Damaged,101198,refunded
RET_0341,ORD_03531,CUST_00817,2024-11-18,Wrong Item Delivered,353,refunded
RET_0342,ORD_03534,CUST_00817,2023-10-23,Bad Quality,875832,refunded
RET_0343,ORD_03537,CUST_00818,2024-04-03,Bad Quality,10680,refund_in_process
RET_0344,ORD_03538,CUST_00818,2025-05-19,Damaged,1117433,refunded
RET_0345,ORD_03549,CUST_00820,2023-02-14,No Longer Required,774459,refunded
RET_0346,ORD_03554,CUST_00821,2025-07-31,Color Mismatch,447717,refunded
RET_0347,ORD_03589,CUST_00826,2025-12-10,Damaged,103934,refund_in_process
RET_0348,ORD_03592,CUST_00827,2024-09-21,No Longer Required,231364,refund_in_process
RET_0349,ORD_03599,CUST_00829,2024-01-31,Bad Quality,57718,refund_in_process
RET_0350,ORD_03601,CUST_00829,2024-11-08,Size Issues,1446644,refund_in_process
RET_0351,ORD_03604,CUST_00830,2025-11-19,Damaged,252995,refunded
RET_0352,ORD_03629,CUST_00836,2024-03-02,Color Mismatch,254291,refund_in_process
RET_0353,ORD_03635,CUST_00837,2025-09-07,Size Issues,11808,refunded
RET_0354,ORD_03646,CUST_00839,2025-04-25,Damaged,121006,refund_in_process
RET_0355,ORD_03649,CUST_00839,2025-02-17,No Longer Required,60680,refunded
RET_0356,ORD_03653,CUST_00841,2025-12-11,Bad Quality,11190,refund_in_process
RET_0357,ORD_03654,CUST_00841,2025-09-23,Bad Quality,1857,refunded
RET_0358,ORD_03664,CUST_00842,2025-05-20,No Longer Required,912834,refunded
RET_0359,ORD_03678,CUST_00845,2025-11-27,Wrong Item Delivered,14199,refund_in_process
RET_0360,ORD_03679,CUST_00845,2026-01-10,Color Mismatch,567436,refund_in_process
RET_0361,ORD_03685,CUST_00847,2025-10-07,No Longer Required,1198794,refund_in_process
RET_0362,ORD_03687,CUST_00847,2025-10-23,Damaged,6628,refund_in_process
RET_0363,ORD_03691,CUST_00849,2025-02-28,No Longer Required,941391,refunded
RET_0364,ORD_03692,CUST_00849,2024-12-26,Bad Quality,719841,refunded
RET_0365,ORD_03710,CUST_00853,2025-08-21,Bad Quality,7524,refunded
RET_0366,ORD_03718,CUST_00854,2024-05-16,Damaged,49242,refunded
RET_0367,ORD_03740,CUST_00862,2024-03-10,No Longer Required,452534,refunded
RET_0368,ORD_03746,CUST_00863,2025-09-11,Wrong Item Delivered,1832161,refunded
RET_0369,ORD_03751,CUST_00864,2024-02-17,No Longer Required,17920,refund_in_process
RET_0370,ORD_03758,CUST_00866,2023-11-06,Color Mismatch,875152,refunded
RET_0371,ORD_03765,CUST_00868,2025-09-23,Damaged,897452,refunded
RET_0372,ORD_03768,CUST_00869,2025-11-06,Bad Quality,25318,refund_in_process
RET_0373,ORD_03770,CUST_00869,2023-12-07,Wrong Item Delivered,167858,refund_in_process
RET_0374,ORD_03776,CUST_00870,2025-07-01,Size Issues,6714,refund_in_process
RET_0375,ORD_03781,CUST_00872,2025-11-15,Damaged,11949,refund_in_process
RET_0376,ORD_03786,CUST_00873,2025-07-22,Damaged,1963511,refund_in_process
RET_0377,ORD_03806,CUST_00878,2025-12-22,Damaged,940230,refunded
RET_0378,ORD_03807,CUST_00878,2025-11-02,No Longer Required,323865,refund_in_process
RET_0379,ORD_03810,CUST_00879,2025-12-03,Color Mismatch,32469,refund_in_process
RET_0380,ORD_03822,CUST_00883,2025-02-24,Wrong Item Delivered,918458,refunded
RET_0381,ORD_03836,CUST_00885,2025-12-26,Wrong Item Delivered,72547,refunded
RET_0382,ORD_03844,CUST_00886,2025-10-11,Damaged,610220,refunded
RET_0383,ORD_03845,CUST_00888,2024-07-15,Damaged,800018,refund_in_process
RET_0384,ORD_03851,CUST_00889,2025-01-21,Wrong Item Delivered,18364,refund_in_process
RET_0385,ORD_03855,CUST_00889,2025-08-09,Color Mismatch,172973,refunded
RET_0386,ORD_03864,CUST_00890,2025-06-03,Wrong Item Delivered,42279,refund_in_process
RET_0387,ORD_03865,CUST_00891,2025-07-25,Damaged,24770,refund_in_process
RET_0388,ORD_03866,CUST_00891,2025-12-08,Bad Quality,451133,refund_in_process
RET_0389,ORD_03878,CUST_00897,2025-01-12,Damaged,55792,refund_in_process
RET_0390,ORD_03887,CUST_00899,2023-11-24,Color Mismatch,18599,refunded
RET_0391,ORD_03915,CUST_00906,2024-08-18,Wrong Item Delivered,234658,refund_in_process
RET_0392,ORD_03917,CUST_00907,2025-08-11,Size Issues,421254,refund_in_process
RET_0393,ORD_03931,CUST_00909,2025-04-22,Damaged,844276,refunded
RET_0394,ORD_03936,CUST_00909,2025-03-23,Wrong Item Delivered,113317,refund_in_process
RET_0395,ORD_03942,CUST_00911,2024-06-09,Size Issues,7056,refund_in_process
RET_0396,ORD_03944,CUST_00912,2024-02-22,Bad Quality,453820,refunded
RET_0397,ORD_03947,CUST_00912,2024-11-27,No Longer Required,192889,refunded
RET_0398,ORD_03956,CUST_00913,2023-12-07,Color Mismatch,463234,refunded
RET_0399,ORD_03957,CUST_00913,2025-08-24,Damaged,16977,refunded
RET_0400,ORD_03967,CUST_00916,2024-08-17,No Longer Required,352646,refund_in_process
RET_0401,ORD_03977,CUST_00919,2025-04-17,No Longer Required,1295206,refund_in_process
RET_0402,ORD_03990,CUST_00921,2024-11-23,Size Issues,434700,refunded
RET_0403,ORD_04003,CUST_00922,2025-06-26,Bad Quality,416239,refund_in_process
RET_0404,ORD_04006,CUST_00923,2026-01-07,Damaged,12368,refunded
RET_0405,ORD_04013,CUST_00924,2025-06-23,Size Issues,886771,refunded
RET_0406,ORD_04030,CUST_00927,2025-09-24,Wrong Item Delivered,418790,refund_in_process
RET_0407,ORD_04042,CUST_00930,2025-07-13,Bad Quality,10116,refund_in_process
RET_0408,ORD_04054,CUST_00933,2025-07-13,Wrong Item Delivered,417958,refunded
RET_0409,ORD_04084,CUST_00941,2024-12-31,Damaged,4261,refund_in_process
RET_0410,ORD_04091,CUST_00943,2024-09-10,Color Mismatch,4480,refund_in_process
RET_0411,ORD_04093,CUST_00943,2025-08-12,Size Issues,112178,refunded
RET_0412,ORD_04097,CUST_00944,2025-11-15,No Longer Required,25932,refund_in_process
RET_0413,ORD_04104,CUST_00944,2025-06-17,Damaged,257744,refunded
RET_0414,ORD_04112,CUST_00946,2025-11-30,Damaged,1115892,refunded
RET_0415,ORD_04123,CUST_00948,2024-09-15,Wrong Item Delivered,35471,refund_in_process
RET_0416,ORD_04128,CUST_00949,2025-09-08,Size Issues,48438,refunded
RET_0417,ORD_04134,CUST_00950,2023-06-18,Size Issues,9003,refund_in_process
RET_0418,ORD_04139,CUST_00952,2025-03-26,Wrong Item Delivered,1471305,refund_in_process
RET_0419,ORD_04151,CUST_00954,2024-05-25,Damaged,403608,refund_in_process
RET_0420,ORD_04152,CUST_00954,2024-11-14,No Longer Required,177061,refund_in_process
RET_0421,ORD_04160,CUST_00956,2024-02-25,Damaged,44456,refund_in_process
RET_0422,ORD_04166,CUST_00958,2024-12-12,Bad Quality,674501,refunded
RET_0423,ORD_04186,CUST_00964,2025-09-27,No Longer Required,49454,refunded
RET_0424,ORD_04188,CUST_00964,2025-05-11,Size Issues,31898,refunded
RET_0425,ORD_04190,CUST_00965,2025-11-09,No Longer Required,315909,refunded
RET_0426,ORD_04201,CUST_00967,2023-05-22,No Longer Required,705196,refunded
RET_0427,ORD_04216,CUST_00972,2025-10-23,Size Issues,436398,refund_in_process
RET_0428,ORD_04224,CUST_00974,2025-12-27,Color Mismatch,1504157,refund_in_process
RET_0429,ORD_04235,CUST_00978,2023-06-13,Wrong Item Delivered,350047,refund_in_process
RET_0430,ORD_04236,CUST_00978,2025-10-22,Bad Quality,776232,refund_in_process
RET_0431,ORD_04241,CUST_00978,2024-03-18,Color Mismatch,259587,refund_in_process
RET_0432,ORD_04256,CUST_00981,2023-10-07,Bad Quality,4700,refunded
RET_0433,ORD_04268,CUST_00983,2025-10-16,Color Mismatch,11007,refund_in_process
RET_0434,ORD_04281,CUST_00991,2024-09-01,Damaged,57562,refund_in_process
RET_0435,ORD_04285,CUST_00993,2025-11-30,No Longer Required,273819,refund_in_process
RET_0436,ORD_04294,CUST_00996,2025-11-23,Size Issues,3092,refund_in_process
RET_0437,ORD_04299,CUST_00996,2024-10-25,Color Mismatch,1321839,refund_in_process
RET_0438,ORD_04302,CUST_00997,2024-02-07,Damaged,356151,refund_in_process
RET_0439,ORD_04304,CUST_00998,2024-05-09,Color Mismatch,966347,refund_in_process
RET_0440,ORD_04311,CUST_00999,2025-03-09,Wrong Item Delivered,287986,refund_in_process
RET_0441,ORD_04320,CUST_01001,2024-12-27,Damaged,63380,refunded
RET_0442,ORD_04329,CUST_01004,2025-03-30,Color Mismatch,564414,refund_in_process
RET_0443,ORD_04355,CUST_01012,2024-07-30,Bad Quality,67950,refund_in_process
RET_0444,ORD_04356,CUST_01013,2025-03-10,Size Issues,526716,refund_in_process
RET_0445,ORD_04374,CUST_01018,2025-04-04,Color Mismatch,3447,refunded
RET_0446,ORD_04376,CUST_01018,2025-10-04,Size Issues,1052936,refunded
RET_0447,ORD_04391,CUST_01021,2024-07-06,Bad Quality,586447,refunded
RET_0448,ORD_04393,CUST_01021,2025-08-30,Bad Quality,414852,refund_in_process
RET_0449,ORD_04415,CUST_01027,2025-07-22,Bad Quality,619578,refunded
RET_0450,ORD_04418,CUST_01027,2025-04-30,Color Mismatch,429675,refunded
RET_0451,ORD_04426,CUST_01028,2025-12-17,Bad Quality,269670,refund_in_process
RET_0452,ORD_04436,CUST_01031,2024-11-24,Damaged,383230,refund_in_process
RET_0453,ORD_04456,CUST_01038,2025-03-05,Size Issues,355401,refund_in_process
RET_0454,ORD_04457,CUST_01038,2025-05-26,No Longer Required,452511,refunded
RET_0455,ORD_04468,CUST_01040,2025-12-09,Damaged,3063,refund_in_process
RET_0456,ORD_04480,CUST_01042,2025-10-19,No Longer Required,673580,refunded
RET_0457,ORD_04493,CUST_01045,2024-08-08,No Longer Required,17198,refund_in_process
RET_0458,ORD_04507,CUST_01048,2023-11-28,Bad Quality,889584,refunded
RET_0459,ORD_04508,CUST_01048,2024-04-06,No Longer Required,82034,refunded
RET_0460,ORD_04509,CUST_01048,2025-03-25,Size Issues,597250,refunded
RET_0461,ORD_04521,CUST_01051,2025-06-16,Wrong Item Delivered,16644,refunded
RET_0462,ORD_04526,CUST_01052,2025-02-13,Color Mismatch,57792,refunded
RET_0463,ORD_04527,CUST_01052,2025-03-05,Wrong Item Delivered,817599,refund_in_process
RET_0464,ORD_04535,CUST_01055,2025-11-14,No Longer Required,147909,refunded
RET_0465,ORD_04543,CUST_01056,2025-09-04,Damaged,463636,refund_in_process
RET_0466,ORD_04547,CUST_01057,2025-12-06,Size Issues,21441,refunded
RET_0467,ORD_04549,CUST_01058,2024-01-19,Color Mismatch,1002336,refunded
RET_0468,ORD_04570,CUST_01061,2025-09-16,Wrong Item Delivered,123045,refund_in_process
RET_0469,ORD_04586,CUST_01064,2025-08-21,Size Issues,235248,refunded
RET_0470,ORD_04607,CUST_01068,2024-12-27,Color Mismatch,642018,refunded
RET_0471,ORD_04617,CUST_01072,2024-12-23,Bad Quality,1120610,refunded
RET_0472,ORD_04618,CUST_01072,2023-12-04,Damaged,51213,refund_in_process
RET_0473,ORD_04629,CUST_01077,2025-10-16,No Longer Required,3762,refunded
RET_0474,ORD_04633,CUST_01077,2025-07-14,No Longer Required,1353707,refunded
RET_0475,ORD_04662,CUST_01084,2025-12-11,Damaged,385017,refunded
RET_0476,ORD_04670,CUST_01086,2025-12-20,Bad Quality,208417,refund_in_process
RET_0477,ORD_04712,CUST_01095,2025-11-15,Wrong Item Delivered,51411,refund_in_process
RET_0478,ORD_04721,CUST_01098,2024-11-07,Damaged,1066400,refunded
RET_0479,ORD_04729,CUST_01100,2025-08-10,No Longer Required,993221,refunded
RET_0480,ORD_04734,CUST_01102,2025-10-19,Wrong Item Delivered,81619,refunded
RET_0481,ORD_04736,CUST_01102,2025-11-04,Bad Quality,4268,refund_in_process
RET_0482,ORD_04748,CUST_01106,2025-08-14,Damaged,239752,refund_in_process
RET_0483,ORD_04766,CUST_01110,2025-11-24,Bad Quality,852783,refund_in_process
RET_0484,ORD_04800,CUST_01119,2025-12-15,Damaged,5401,refund_in_process
RET_0485,ORD_04810,CUST_01123,2025-12-11,Bad Quality,641364,refunded
RET_0486,ORD_04828,CUST_01128,2024-04-13,Size Issues,239686,refund_in_process
RET_0487,ORD_04833,CUST_01130,2025-11-18,Damaged,22399,refund_in_process
RET_0488,ORD_04843,CUST_01131,2024-09-04,Damaged,494446,refunded
RET_0489,ORD_04848,CUST_01133,2025-12-29,No Longer Required,36096,refund_in_process
RET_0490,ORD_04850,CUST_01134,2025-05-25,No Longer Required,32861,refunded
RET_0491,ORD_04872,CUST_01138,2025-12-06,No Longer Required,92492,refund_in_process
RET_0492,ORD_04881,CUST_01141,2025-05-30,Color Mismatch,24328,refund_in_process
RET_0493,ORD_04885,CUST_01141,2024-05-28,No Longer Required,18111,refunded
RET_0494,ORD_04891,CUST_01143,2024-04-07,Size Issues,83152,refunded
RET_0495,ORD_04893,CUST_01143,2024-11-16,Bad Quality,968863,refunded
RET_0496,ORD_04894,CUST_01143,2023-08-26,Size Issues,2278,refund_in_process
RET_0497,ORD_04913,CUST_01149,2024-12-06,Wrong Item Delivered,1243756,refunded
RET_0498,ORD_04918,CUST_01150,2024-10-03,Size Issues,737549,refund_in_process
RET_0499,ORD_04922,CUST_01151,2025-11-18,Bad Quality,456092,refund_in_process
RET_0500,ORD_04923,CUST_01151,2025-08-31,No Longer Required,36408,refund_in_process
RET_0501,ORD_04929,CUST_01152,2025-09-06,No Longer Required,267446,refund_in_process
RET_0502,ORD_04936,CUST_01153,2025-08-30,Wrong Item Delivered,733339,refunded
RET_0503,ORD_04941,CUST_01155,2025-07-24,Bad Quality,215016,refunded
RET_0504,ORD_04948,CUST_01156,2025-04-01,Size Issues,669703,refunded
RET_0505,ORD_04950,CUST_01156,2024-07-20,Bad Quality,327007,refund_in_process
RET_0506,ORD_04951,CUST_01156,2025-09-18,Wrong Item Delivered,631520,refunded
RET_0507,ORD_04965,CUST_01159,2024-07-07,Damaged,25300,refunded
RET_0508,ORD_04981,CUST_01162,2025-09-04,No Longer Required,15915,refund_in_process
RET_0509,ORD_04984,CUST_01163,2024-12-23,Color Mismatch,303666,refund_in_process
RET_0510,ORD_04987,CUST_01163,2023-05-14,Wrong Item Delivered,8746,refund_in_process
RET_0511,ORD_05005,CUST_01166,2025-09-25,Color Mismatch,5151,refund_in_process
RET_0512,ORD_05012,CUST_01168,2025-07-13,Bad Quality,569785,refund_in_process
RET_0513,ORD_05013,CUST_01168,2025-07-14,No Longer Required,9792,refund_in_process
RET_0514,ORD_05016,CUST_01169,2025-07-08,No Longer Required,300508,refund_in_process
RET_0515,ORD_05026,CUST_01170,2025-10-14,Color Mismatch,1131314,refund_in_process
RET_0516,ORD_05032,CUST_01171,2024-08-21,No Longer Required,8952,refunded
RET_0517,ORD_05040,CUST_01172,2024-01-05,Size Issues,654144,refund_in_process
RET_0518,ORD_05062,CUST_01177,2024-11-24,Damaged,4212,refunded
RET_0519,ORD_05080,CUST_01180,2024-04-08,Size Issues,71955,refunded
RET_0520,ORD_05081,CUST_01180,2025-03-17,Color Mismatch,1282019,refund_in_process
RET_0521,ORD_05093,CUST_01183,2025-06-23,Damaged,22955,refunded
RET_0522,ORD_05099,CUST_01183,2025-07-19,Damaged,20500,refunded
RET_0523,ORD_05120,CUST_01190,2024-08-31,Damaged,73463,refund_in_process
RET_0524,ORD_05127,CUST_01192,2025-08-09,Wrong Item Delivered,285612,refund_in_process
RET_0525,ORD_05129,CUST_01193,2025-09-16,Bad Quality,181509,refunded
RET_0526,ORD_05136,CUST_01194,2024-12-14,Wrong Item Delivered,7742,refund_in_process
RET_0527,ORD_05141,CUST_01194,2024-06-22,Damaged,605070,refund_in_process
RET_0528,ORD_05161,CUST_01199,2025-06-11,No Longer Required,103848,refunded
RET_0529,ORD_05170,CUST_01201,2024-07-08,Size Issues,1358441,refunded
RET_0530,ORD_05191,CUST_01208,2025-05-29,No Longer Required,279004,refund_in_process
RET_0531,ORD_05192,CUST_01208,2024-06-17,Damaged,495415,refund_in_process
RET_0532,ORD_05198,CUST_01209,2024-08-21,Wrong Item Delivered,488483,refunded
RET_0533,ORD_05208,CUST_01212,2025-12-29,Size Issues,563171,refund_in_process
RET_0534,ORD_05221,CUST_01214,2025-07-01,No Longer Required,545215,refunded
RET_0535,ORD_05252,CUST_01221,2025-04-18,Damaged,780048,refund_in_process
RET_0536,ORD_05253,CUST_01221,2025-04-29,Size Issues,17848,refund_in_process
RET_0537,ORD_05258,CUST_01221,2025-03-30,Color Mismatch,3627,refunded
RET_0538,ORD_05263,CUST_01223,2024-05-19,Color Mismatch,12597,refund_in_process
RET_0539,ORD_05264,CUST_01223,2025-08-08,No Longer Required,33467,refunded
RET_0540,ORD_05270,CUST_01225,2025-05-13,No Longer Required,15248,refund_in_process
RET_0541,ORD_05306,CUST_01236,2025-02-11,Damaged,7567,refunded
RET_0542,ORD_05308,CUST_01236,2025-10-09,Color Mismatch,19903,refunded
RET_0543,ORD_05311,CUST_01237,2025-09-21,Wrong Item Delivered,21930,refund_in_process
RET_0544,ORD_05312,CUST_01237,2024-09-04,Bad Quality,392080,refunded
RET_0545,ORD_05317,CUST_01238,2025-10-30,No Longer Required,6691,refund_in_process
RET_0546,ORD_05336,CUST_01241,2024-06-10,Wrong Item Delivered,86312,refunded
RET_0547,ORD_05342,CUST_01245,2025-09-20,Damaged,48132,refunded
RET_0548,ORD_05350,CUST_01245,2025-07-22,Damaged,25318,refunded
RET_0549,ORD_05372,CUST_01249,2024-06-13,Damaged,245162,refund_in_process
RET_0550,ORD_05387,CUST_01253,2025-09-05,Size Issues,669212,refund_in_process
RET_0551,ORD_05427,CUST_01263,2025-07-22,Size Issues,106650,refunded
RET_0552,ORD_05460,CUST_01269,2025-06-07,Size Issues,257902,refunded
RET_0553,ORD_05507,CUST_01287,2025-05-16,Damaged,367288,refund_in_process
RET_0554,ORD_05518,CUST_01290,2025-07-26,Wrong Item Delivered,466730,refund_in_process
RET_0555,ORD_05524,CUST_01290,2025-05-25,Color Mismatch,335422,refund_in_process
RET_0556,ORD_05527,CUST_01291,2025-07-20,Size Issues,1068180,refund_in_process
RET_0557,ORD_05606,CUST_01307,2024-11-07,Size Issues,71441,refund_in_process
RET_0558,ORD_05611,CUST_01309,2025-12-14,No Longer Required,21865,refund_in_process
RET_0559,ORD_05612,CUST_01309,2025-11-16,No Longer Required,755546,refund_in_process
RET_0560,ORD_05614,CUST_01309,2025-11-23,Color Mismatch,378841,refund_in_process
RET_0561,ORD_05616,CUST_01309,2025-12-14,Damaged,216749,refunded
RET_0562,ORD_05626,CUST_01311,2025-10-11,Color Mismatch,18595,refunded
RET_0563,ORD_05646,CUST_01317,2024-07-31,No Longer Required,336505,refund_in_process
RET_0564,ORD_05663,CUST_01322,2024-09-01,Bad Quality,552880,refund_in_process
RET_0565,ORD_05669,CUST_01323,2025-06-25,Damaged,32210,refunded
RET_0566,ORD_05692,CUST_01327,2024-12-13,No Longer Required,222524,refund_in_process
RET_0567,ORD_05700,CUST_01328,2024-09-10,No Longer Required,75512,refund_in_process
RET_0568,ORD_05703,CUST_01328,2023-02-02,Color Mismatch,57053,refunded
RET_0569,ORD_05713,CUST_01331,2024-12-20,Bad Quality,121366,refund_in_process
RET_0570,ORD_05727,CUST_01333,2025-01-15,Bad Quality,615669,refund_in_process
RET_0571,ORD_05784,CUST_01345,2025-10-01,Wrong Item Delivered,432766,refunded
RET_0572,ORD_05787,CUST_01345,2025-10-16,Bad Quality,156972,refunded
RET_0573,ORD_05801,CUST_01348,2025-05-08,Wrong Item Delivered,549816,refunded
RET_0574,ORD_05819,CUST_01353,2025-12-16,Wrong Item Delivered,2670,refunded
RET_0575,ORD_05834,CUST_01355,2024-02-01,Damaged,90286,refund_in_process
RET_0576,ORD_05849,CUST_01357,2025-10-01,Damaged,11436,refunded
RET_0577,ORD_05876,CUST_01364,2024-12-30,Bad Quality,348385,refunded
RET_0578,ORD_05885,CUST_01367,2025-12-27,Damaged,1174,refund_in_process
RET_0579,ORD_05886,CUST_01367,2025-11-21,Wrong Item Delivered,4700,refund_in_process
RET_0580,ORD_05887,CUST_01367,2025-10-30,Damaged,4480,refunded
RET_0581,ORD_05889,CUST_01368,2025-06-01,Wrong Item Delivered,476820,refund_in_process
RET_0582,ORD_05891,CUST_01368,2025-02-13,Size Issues,270810,refunded
RET_0583,ORD_05893,CUST_01368,2024-10-29,No Longer Required,331523,refunded
RET_0584,ORD_05894,CUST_01368,2024-03-25,Color Mismatch,808647,refunded
RET_0585,ORD_05913,CUST_01373,2025-08-08,Color Mismatch,449679,refunded
RET_0586,ORD_05917,CUST_01375,2025-09-24,No Longer Required,358651,refund_in_process
RET_0587,ORD_05928,CUST_01377,2025-05-10,No Longer Required,2262,refund_in_process
RET_0588,ORD_05944,CUST_01380,2025-05-15,No Longer Required,797532,refunded
RET_0589,ORD_05959,CUST_01383,2025-01-21,Bad Quality,40657,refund_in_process
RET_0590,ORD_05960,CUST_01383,2024-06-19,Bad Quality,7546,refund_in_process
RET_0591,ORD_06000,CUST_01392,2025-02-03,Bad Quality,263784,refunded
RET_0592,ORD_06009,CUST_01394,2024-06-19,Bad Quality,430056,refund_in_process
RET_0593,ORD_06013,CUST_01394,2025-09-04,Size Issues,85803,refund_in_process
RET_0594,ORD_06029,CUST_01398,2025-09-03,Bad Quality,168527,refunded
RET_0595,ORD_06072,CUST_01417,2025-01-03,No Longer Required,344476,refund_in_process
